Price[1000Eur],City,Brand,Body,1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty
97.49,1,3,1,38.9,476,8,2,0,0,0,0
84.49,1,3,1,0.1,333,10,2,0,0,0,2
85.88,1,3,1,1.001,340,10,1,0,0,0,1
90.9,1,3,1,3.6489999999999996,237,10,1,0,0,0,2
90.99,1,3,1,3.8739999999999997,237,10,1,0,0,0,2
91.11,1,3,1,0.005,340,10,1,0,0,0,2
96.0,1,3,1,8.0,510,10,0,0,1,0,2
99.999,1,3,1,9.999,116,8,1,0,1,0,2
95.79,1,3,1,9.999,476,10,2,0,0,0,2
4.6,1,3,2,76.0,58,3,2,0,0,0,2
4.85,1,3,2,127.031,87,1,0,1,1,1,2
4.999,1,3,2,132.5,60,0,0,1,0,0,1
4.999,1,3,2,170.0,120,0,0,1,0,1,2
4.9,1,3,2,122.0,95,0,1,1,1,0,2
4.9,1,3,2,81.0,69,1,0,1,1,1,2
4.89,1,3,2,131.0,86,0,0,1,1,0,2
4.95,1,3,2,71.0,68,1,2,1,0,0,2
4.2989999999999995,1,3,2,90.573,95,0,0,1,0,0,2
4.9,1,3,2,152.25,86,1,0,1,1,1,2
3.9989999999999997,1,3,2,139.0,75,1,0,1,0,0,2
2.95,1,3,2,131.7,69,0,0,1,1,2,2
3.7,1,3,2,136.0,60,2,0,1,1,3,2
4.4,1,3,2,243.0,105,0,1,1,1,1,2
4.5,1,3,2,231.0,125,0,0,1,1,0,2
4.7,1,3,2,159.325,69,0,0,1,0,0,2
3.9,1,3,2,240.0,84,2,1,1,1,0,2
4.1,1,3,2,220.0,60,0,0,1,1,1,2
3.2,1,3,2,63.0,68,0,0,1,1,2,2
2.8,1,3,2,244.0,131,1,1,1,0,0,2
5.0,1,3,2,105.0,73,6,0,1,1,0,2
6.75,1,3,2,245.87400000000002,143,0,1,1,0,1,2
9.99,1,3,2,60.0,99,2,0,1,0,0,0
9.99,1,3,2,86.0,101,1,0,1,0,0,2
9.69,1,3,2,69.857,87,5,0,1,0,0,1
6.99,1,3,2,67.6,80,1,0,1,0,0,2
8.39,1,3,2,69.71,88,3,2,0,0,2,2
8.945,1,3,2,92.25200000000001,71,7,0,1,0,0,1
9.999,1,3,2,162.136,86,7,1,1,0,1,0
9.88,1,3,2,32.188,65,7,0,1,0,1,0
7.99,1,3,2,55.208,58,3,2,0,0,0,0
9.98,1,3,2,84.98700000000001,69,5,0,1,0,0,0
9.899,1,3,2,40.0,54,1,2,0,0,2,2
9.99,1,3,2,44.0,120,1,0,1,0,0,2
9.3,1,3,2,105.0,101,3,0,0,1,1,2
8.8,1,3,2,64.5,101,2,0,1,1,0,2
8.49,1,3,2,40.254,69,0,0,1,0,1,0
5.699,1,3,2,158.982,69,1,0,1,0,3,2
9.89,1,3,2,35.8,116,0,0,1,0,0,2
9.9,1,3,2,131.06,150,1,1,1,0,1,2
7.29,1,3,2,106.0,86,1,0,1,1,0,2
7.2,1,3,2,71.9,87,1,0,1,0,1,2
9.685,1,3,2,52.185,86,1,0,1,0,0,0
6.0,1,3,2,166.0,95,3,1,1,0,0,2
9.99,1,3,2,149.0,95,2,1,1,0,1,2
9.99,1,3,2,107.0,101,4,0,1,0,0,2
9.9,1,3,2,115.0,136,0,0,1,0,0,0
9.99,1,3,2,202.0,140,0,1,0,1,0,2
9.999,1,3,2,243.84900000000002,218,0,1,0,0,1,2
9.9,1,3,2,5.7,109,3,0,1,1,0,2
8.6,1,3,2,213.0,140,0,1,0,1,0,2
8.45,1,3,2,100.65,86,0,0,1,1,2,2
9.75,1,3,2,125.791,136,2,1,1,0,1,2
8.98,1,3,2,38.505,60,3,0,1,0,0,2
9.89,1,3,2,125.0,140,0,0,1,0,1,2
7.99,1,3,2,178.0,105,0,1,1,0,0,2
8.5,1,3,2,154.518,136,1,0,1,1,0,2
9.999,1,3,2,142.2,120,3,1,1,1,0,2
8.4,1,3,2,107.0,99,0,0,1,1,0,2
8.98,1,3,2,204.5,122,0,0,1,0,1,2
8.5,1,3,2,220.265,116,0,1,1,1,0,2
9.7,1,3,2,56.0,105,0,0,0,0,1,2
9.49,1,3,2,129.0,150,0,1,1,1,0,2
9.99,1,3,2,60.0,99,2,0,1,0,0,0
10.0,1,3,2,110.0,120,3,0,1,1,0,2
9.999,1,3,2,120.223,140,0,1,0,0,0,2
8.79,1,3,2,35.453,87,1,0,1,0,1,2
8.99,1,3,2,99.0,101,3,0,1,0,0,0
9.999,1,3,2,180.745,184,1,1,1,0,1,2
10.0,1,3,2,170.0,170,0,1,1,1,0,2
9.499,1,3,2,157.388,120,2,0,1,0,0,2
7.89,1,3,2,128.0,86,0,0,1,0,0,2
5.399,1,3,2,141.0,99,0,0,1,0,1,2
7.5,1,3,2,170.248,136,1,0,1,1,0,2
8.99,1,3,2,197.2,110,3,1,1,0,0,1
8.5,1,3,2,99.631,122,0,0,1,0,0,2
8.999,1,3,2,173.0,105,0,1,0,0,1,2
9.99,1,3,2,114.0,105,1,1,1,0,0,2
8.8,1,3,2,130.0,105,0,1,1,0,1,2
9.5,1,3,2,36.0,76,6,0,1,1,0,2
9.99,1,3,2,27.177,71,1,0,1,1,2,2
10.0,1,3,2,110.0,136,2,1,1,1,0,2
8.15,1,3,2,32.0,58,3,2,0,1,0,2
6.999,1,3,2,157.358,120,0,0,1,0,0,2
8.95,1,3,2,116.76,105,0,1,1,0,3,0
9.0,1,3,2,161.0,105,1,1,1,1,0,2
9.6,1,3,2,104.0,86,1,0,1,1,0,2
9.5,1,3,2,66.0,105,3,0,1,1,0,2
9.899,1,3,2,50.9,75,4,1,1,1,0,2
10.0,1,3,2,78.7,86,6,0,1,1,0,2
9.45,1,3,2,133.0,120,4,1,1,0,1,2
7.1,1,3,2,248.0,105,1,0,1,0,1,2
7.1,1,3,2,248.0,105,1,0,1,0,1,2
8.4,1,3,2,155.0,86,2,0,1,0,1,2
7.9,1,3,2,110.0,69,1,0,1,1,2,2
9.4,1,3,2,195.8,110,2,1,1,1,2,2
9.5,1,3,2,99.5,95,4,1,1,1,1,2
9.999,1,3,2,86.0,125,3,0,1,0,0,2
9.999,1,3,2,124.96700000000001,86,2,0,1,0,0,2
8.35,1,3,2,62.0,101,3,0,1,0,0,2
7.1,1,3,2,145.60399999999998,75,1,1,1,1,0,2
9.999,1,3,2,94.0,120,3,0,1,0,1,2
9.35,1,3,2,144.0,143,0,1,1,1,2,2
6.9,1,3,2,167.8,140,1,0,1,0,1,2
8.995,1,3,2,93.0,116,2,0,1,0,1,2
6.5,1,3,2,164.0,110,0,1,1,1,0,2
7.8,1,3,2,87.5,101,0,0,1,1,0,2
7.9,1,3,2,93.0,99,0,0,1,0,1,1
7.5,1,3,2,102.0,75,1,0,1,1,0,2
8.9,1,3,2,82.0,60,3,0,1,1,0,2
8.4,1,3,2,55.071000000000005,60,4,0,1,1,0,2
6.99,1,3,2,59.0,60,3,0,1,1,0,2
6.75,1,3,2,115.0,125,0,0,1,0,0,2
9.85,1,3,2,72.815,135,0,0,0,0,1,2
9.65,1,3,2,130.0,125,5,0,1,0,1,2
8.9,1,3,2,73.0,82,4,0,1,0,0,2
9.88,1,3,2,24.805999999999997,80,5,0,1,0,0,2
5.5,1,3,2,133.0,69,2,0,1,1,0,2
8.9,1,3,2,78.0,105,1,0,1,0,1,1
6.9,1,3,2,149.7,156,0,0,1,0,1,2
8.99,1,3,2,83.3,116,3,0,1,0,1,2
9.35,1,3,2,130.89,90,3,1,1,1,0,2
8.6,1,3,2,151.0,105,0,1,0,1,0,2
9.3,1,3,2,185.19099999999997,105,1,1,1,1,0,2
8.0,1,3,2,88.182,87,3,0,1,1,0,2
8.499,1,3,2,98.0,99,2,0,1,1,0,2
8.7,1,3,2,67.5,99,1,0,1,1,2,2
6.9,1,3,2,57.0,101,0,0,1,0,1,2
5.98,1,3,2,165.183,109,1,0,1,0,1,2
9.6,1,3,2,101.6,99,5,1,1,1,0,2
9.799,1,3,2,195.0,150,1,1,1,0,0,2
6.499,1,3,2,58.9,71,2,0,1,1,0,2
5.3,1,3,2,120.0,69,2,0,1,1,0,2
8.3,1,3,2,54.7,80,3,0,1,1,0,2
7.87,1,3,2,81.9,98,1,0,1,0,3,2
8.5,1,3,2,29.2,69,0,0,1,1,0,2
9.9,1,3,2,46.6,105,0,0,1,1,0,2
8.39,1,3,2,103.0,99,1,0,1,0,0,2
9.5,1,3,2,90.0,75,3,0,1,0,0,2
9.99,1,3,2,37.0,69,4,0,1,1,0,2
7.599,1,3,2,101.416,69,0,0,1,0,2,0
6.999,1,3,2,126.5,90,0,0,1,1,1,2
9.9,1,3,2,119.0,90,4,0,1,1,1,2
7.9,1,3,2,64.48100000000001,90,3,0,1,1,0,2
5.99,1,3,2,166.0,110,2,1,1,0,1,2
10.0,1,3,2,59.0,90,4,0,1,1,1,2
8.55,1,3,2,67.8,90,4,0,1,0,1,2
8.95,1,3,2,85.396,99,1,0,1,0,0,0
6.9,1,3,2,122.0,135,0,1,1,0,1,2
5.95,1,3,2,95.32799999999999,82,0,0,1,1,2,2
9.0,1,3,2,35.289,87,3,0,1,1,0,2
10.0,1,3,2,140.5,116,0,1,1,1,1,2
5.2,1,3,2,90.0,69,1,0,1,1,0,2
8.8,1,3,2,57.708999999999996,90,2,0,1,1,3,2
6.999,1,3,2,141.7,120,1,1,1,1,1,2
7.99,1,3,2,81.0,90,3,0,1,0,0,2
7.45,1,3,2,79.0,82,0,0,1,0,0,2
9.4,1,3,2,83.352,116,3,0,1,1,1,2
7.3,1,3,2,164.0,90,2,1,1,1,1,2
7.2,1,3,2,216.0,167,0,0,0,1,0,2
9.5,1,3,2,66.84899999999999,95,5,0,1,1,1,2
8.9,1,3,2,117.0,90,1,0,1,1,2,2
10.0,1,3,2,45.0,76,6,0,1,1,0,2
9.25,1,3,2,77.6,105,3,0,1,1,0,2
9.9,1,3,2,94.1,105,1,0,1,1,2,2
7.1,1,3,2,53.121,69,3,0,1,1,0,2
8.59,1,3,2,128.1,125,1,0,1,0,3,2
8.5,1,3,2,113.0,90,3,0,1,1,1,2
8.999,1,3,2,159.0,90,2,1,0,0,1,2
8.69,1,3,2,91.0,86,0,0,1,1,1,2
6.6,1,3,2,55.0,67,3,0,1,1,0,2
7.99,1,3,2,40.8,116,1,0,1,1,1,2
6.19,1,3,2,118.0,69,0,0,1,1,1,2
6.5,1,3,2,99.85600000000001,86,0,0,1,1,0,2
9.0,1,3,2,253.0,136,0,1,1,1,1,2
8.5,1,3,2,62.0,60,0,0,1,0,1,0
5.9,1,3,2,76.5,84,0,0,1,1,1,2
9.1,1,3,2,50.0,60,4,0,1,1,0,2
8.399,1,3,2,193.0,90,5,1,1,0,0,2
9.4,1,3,2,84.0,98,1,0,1,0,1,2
8.4,1,3,2,138.0,95,2,1,1,1,0,2
9.927,1,3,2,94.605,75,6,0,1,1,1,2
9.999,1,3,2,38.0,72,6,0,1,1,0,2
8.45,1,3,2,136.0,75,1,0,1,1,1,2
8.5,1,3,2,85.0,125,1,0,1,1,1,2
9.65,1,3,2,141.0,170,1,0,1,0,2,2
9.97,1,3,2,104.0,125,3,0,1,0,1,0
9.9,1,3,2,70.5,101,2,0,1,1,1,2
5.95,1,3,2,107.7,87,0,0,1,0,1,2
6.2989999999999995,1,3,2,82.5,60,1,0,1,1,1,2
6.59,1,3,2,111.0,90,0,1,1,0,0,2
8.95,1,3,2,83.15799999999999,84,3,0,1,1,0,2
9.7,1,3,2,189.0,105,2,1,1,0,1,2
8.19,1,3,2,135.52,75,5,1,1,0,0,2
7.6,1,3,2,90.0,82,2,0,1,1,1,2
6.85,1,3,2,51.6,73,2,0,1,0,0,2
8.9,1,3,2,194.23,150,1,1,1,0,0,2
7.4,1,3,2,118.0,116,2,0,1,1,0,2
5.89,1,3,2,99.0,60,0,0,1,1,1,2
9.9,1,3,2,96.05,90,2,0,0,1,0,2
6.39,1,3,2,134.5,86,1,0,1,0,0,2
7.5,1,3,2,124.0,116,0,0,1,0,1,2
9.0,1,3,2,15.0,60,3,0,1,1,0,2
9.9,1,3,2,96.2,90,2,0,0,1,0,2
6.25,1,3,2,119.35,82,1,0,1,1,1,2
9.999,1,3,2,47.9,90,2,0,1,1,1,2
6.599,1,3,2,95.0,90,2,0,1,1,0,2
10.0,1,3,2,36.0,72,6,0,1,1,0,2
7.6,1,3,2,66.0,71,6,0,1,1,0,2
9.69,1,3,2,69.857,87,5,0,1,0,0,1
8.0,1,3,2,54.0,67,4,0,1,1,0,2
7.45,1,3,2,148.44,140,0,0,1,0,0,2
6.9,1,3,2,129.739,105,1,0,1,1,1,2
6.99,1,3,2,46.7,86,1,0,1,1,1,2
8.75,1,3,2,174.576,90,3,1,1,1,0,2
9.95,1,3,2,231.23,177,0,1,0,1,1,2
7.7989999999999995,1,3,2,108.705,83,5,0,1,1,1,2
9.95,1,3,2,79.0,90,4,0,1,1,0,2
8.75,1,3,2,62.0,95,4,0,1,0,0,2
9.9,1,3,2,43.74,95,4,0,1,0,1,0
9.9,1,3,2,126.0,86,3,0,1,1,1,2
9.4,1,3,2,246.0,131,5,1,1,0,1,2
9.995,1,3,2,102.0,101,6,0,1,0,1,0
8.9,1,3,2,178.0,116,1,1,1,1,0,2
9.99,1,3,2,97.0,105,1,0,1,0,0,2
6.4,1,3,2,113.0,105,1,0,1,1,0,2
7.75,1,3,2,140.0,99,1,0,1,0,1,0
9.25,1,3,2,6.975,69,4,0,1,1,0,2
8.3,1,3,2,108.0,105,1,0,1,1,1,2
7.699,1,3,2,45.8,87,0,0,1,1,1,2
9.35,1,3,2,85.0,90,2,0,1,1,1,2
6.5,1,3,2,90.22,60,1,0,1,0,2,2
5.899,1,3,2,123.59100000000001,90,3,1,1,1,0,2
8.499,1,3,2,126.5,105,0,0,1,0,1,1
6.4,1,3,2,167.503,136,0,1,1,1,0,2
9.29,1,3,2,24.754,71,6,0,1,0,0,1
9.999,1,3,2,50.9,75,4,1,1,1,1,2
8.39,1,3,2,187.2,122,0,0,1,0,0,2
9.9,1,3,2,101.38,99,0,0,1,0,0,0
8.49,1,3,2,183.0,136,2,1,1,0,0,2
8.99,1,3,2,85.1,82,1,0,1,0,1,2
8.2,1,3,2,52.544,58,2,2,0,1,0,2
7.6,1,3,2,115.0,75,2,0,1,1,0,2
6.9,1,3,2,166.0,60,1,0,1,0,1,2
7.0,1,3,2,148.0,120,0,0,1,1,0,2
8.7,1,3,2,89.0,90,0,0,1,1,1,2
5.9,1,3,2,174.0,110,1,2,1,0,1,2
8.99,1,3,2,107.0,105,0,0,1,0,1,2
6.8,1,3,2,92.9,86,2,0,1,1,1,2
7.999,1,3,2,177.72400000000002,111,0,1,1,0,0,2
9.0,1,3,2,85.023,75,3,0,1,1,0,2
8.99,1,3,2,245.519,90,0,1,0,0,1,2
6.7,1,3,2,149.4,105,0,0,1,0,1,2
9.5,1,3,2,82.6,75,4,0,1,0,1,2
8.9,1,3,2,6.5,68,5,0,1,1,0,2
9.69,1,3,2,51.808,87,4,0,1,0,1,1
9.95,1,3,2,105.2,90,3,1,1,0,0,2
9.0,1,3,2,87.0,69,7,0,1,1,0,2
9.29,1,3,2,44.6,87,4,0,1,0,0,2
8.95,1,3,2,86.26,58,3,2,0,0,0,2
9.2,1,3,2,101.0,90,2,0,1,1,0,2
7.4,1,3,2,150.0,95,2,1,1,1,1,2
6.0,1,3,2,100.0,86,0,0,1,1,0,2
8.18,1,3,2,105.709,67,6,0,1,0,0,2
9.95,1,3,2,58.357,90,5,0,1,0,0,0
7.75,1,3,2,105.5,105,0,0,1,1,1,2
8.6,1,3,2,65.0,71,2,0,1,1,1,2
5.95,1,3,2,140.0,69,1,0,1,0,0,2
8.79,1,3,2,46.0,69,5,0,1,0,0,2
9.8,1,3,2,80.5,116,3,0,1,1,0,2
9.98,1,3,2,71.39,76,7,0,1,0,0,2
7.99,1,3,2,96.072,69,2,0,1,0,1,1
7.9,1,3,2,31.3,105,0,0,1,1,0,2
7.85,1,3,2,83.2,90,3,2,1,0,0,0
8.49,1,3,2,98.8,87,0,0,1,1,1,2
7.99,1,3,2,66.76,60,2,0,1,0,0,1
5.5,1,3,2,124.0,71,3,0,1,1,1,2
7.1,1,3,2,64.4,75,3,0,1,1,0,2
9.8,1,3,2,70.52,75,2,0,1,0,1,1
7.5,1,3,2,67.5,60,3,0,1,1,1,2
6.95,1,3,2,131.0,116,2,0,1,1,1,2
6.4,1,3,2,80.0,90,1,1,1,0,0,2
8.99,1,3,2,98.939,69,3,0,1,0,1,0
9.5,1,3,2,149.497,122,0,0,1,1,1,2
6.8,1,3,2,299.0,110,2,1,1,1,0,2
9.9,1,3,2,45.0,60,5,0,1,1,1,2
5.5,1,3,2,107.0,68,0,0,1,1,0,2
7.55,1,3,2,68.0,71,2,0,1,0,1,2
7.6,1,3,2,81.3,67,2,0,1,1,1,2
8.95,1,3,2,124.52,120,1,0,1,0,0,2
8.45,1,3,2,42.48,75,3,0,1,0,1,2
7.33,1,3,2,77.46,60,3,0,1,0,1,2
8.6,1,3,2,141.0,101,4,0,1,0,0,2
9.7,1,3,2,81.745,101,3,0,1,1,1,2
9.99,1,3,2,119.33200000000001,58,4,2,0,0,0,1
7.0,1,3,2,150.5,90,5,0,1,0,0,2
5.6,1,3,2,171.0,135,0,1,1,1,0,2
7.5,1,3,2,48.5,75,0,0,1,1,0,2
5.1,1,3,2,98.662,69,1,0,1,1,0,2
6.2,1,3,2,117.0,69,1,0,1,1,1,2
6.999,1,3,2,149.0,75,1,0,0,0,1,0
7.5,1,3,2,233.542,105,0,1,1,1,0,2
9.95,1,3,2,117.0,109,1,2,0,1,1,2
8.2,1,3,2,106.0,99,1,0,1,1,1,2
7.89,1,3,2,63.5,60,0,0,1,0,0,0
9.8,1,3,2,64.0,68,6,0,1,1,0,2
6.9,1,3,2,87.0,75,0,0,1,1,1,2
5.9,1,3,2,73.0,71,1,0,1,0,1,1
10.0,1,3,2,121.0,75,1,0,1,1,1,2
6.999,1,3,2,79.0,101,0,0,1,1,1,2
9.3,1,3,2,71.52199999999999,75,3,0,1,1,0,2
5.2,1,3,2,184.6,101,1,0,0,1,0,2
6.78,1,3,2,54.6,68,1,0,1,0,1,2
9.9,1,3,2,43.7,69,2,0,1,1,3,2
8.5,1,3,2,125.0,99,2,0,1,1,1,2
9.985,1,3,2,42.382,67,6,0,1,0,1,2
7.45,1,3,2,87.505,60,5,0,1,0,0,2
8.0,1,3,2,133.744,105,0,0,1,1,1,2
8.96,1,3,2,227.26,110,1,2,0,1,0,2
9.99,1,3,2,62.5,80,4,0,1,0,1,2
9.69,1,3,2,111.7,110,1,1,1,0,0,0
9.499,1,3,2,75.0,80,5,0,1,0,0,2
6.95,1,3,2,48.0,60,1,0,1,1,1,2
6.5,1,3,2,113.5,60,4,0,1,1,1,2
6.5,1,3,2,110.0,69,1,0,1,1,0,2
6.35,1,3,2,127.0,90,2,0,1,0,1,2
9.49,1,3,2,83.0,82,3,0,1,1,1,2
10.0,1,3,2,49.623000000000005,73,7,0,1,0,0,1
9.6,1,3,2,80.0,95,5,0,1,1,0,2
9.99,1,3,2,208.0,239,0,1,0,0,0,2
10.4,1,3,2,80.12100000000001,105,0,1,1,0,1,0
12.999,1,3,2,96.054,110,2,0,1,0,1,0
14.85,1,3,2,108.0,150,2,0,1,0,0,0
10.99,1,3,2,19.875999999999998,99,2,0,1,0,0,0
14.699000000000002,1,3,2,236.24400000000003,184,2,1,0,0,1,2
13.17,1,3,2,108.165,120,1,2,1,0,2,2
14.49,1,3,2,45.5,116,2,2,0,0,1,2
11.48,1,3,2,81.0,150,3,0,1,0,2,1
14.499,1,3,2,85.0,90,1,1,1,0,3,1
14.49,1,3,2,47.114,125,4,0,1,0,1,1
12.9,1,3,2,27.8,84,5,0,1,0,0,2
14.99,1,3,2,29.631999999999998,110,6,0,0,0,0,1
14.89,1,3,2,46.4,80,6,0,1,0,0,2
14.98,1,3,2,88.525,120,5,0,0,0,1,1
13.99,1,3,2,37.214,69,7,2,0,0,0,0
14.84,1,3,2,0.5,67,10,0,1,0,0,1
12.95,1,3,2,122.65,203,1,0,1,0,0,2
13.99,1,3,2,22.909000000000002,69,7,2,0,0,0,0
11.49,1,3,2,47.7,84,5,0,1,0,0,2
13.99,1,3,2,16.804000000000002,69,7,2,0,0,0,0
11.99,1,3,2,9.472000000000001,58,6,2,0,0,0,0
14.88,1,3,2,40.0,131,6,0,1,0,0,1
13.78,1,3,2,37.0,72,6,2,0,0,0,2
12.99,1,3,2,86.046,136,6,1,1,0,1,1
13.647,1,3,2,17.9,69,7,0,1,0,0,1
13.99,1,3,2,48.041000000000004,109,6,2,0,0,0,0
14.49,1,3,2,39.8,109,6,2,0,0,0,1
13.447000000000001,1,3,2,20.0,69,7,0,1,0,0,1
11.99,1,3,2,24.248,101,7,0,1,0,1,0
12.99,1,3,2,14.442,58,6,2,0,0,0,0
11.78,1,3,2,55.1,109,6,2,0,0,0,1
12.89,1,3,2,27.25,58,5,2,0,0,0,2
13.999,1,3,2,24.752,91,8,2,1,0,0,0
14.99,1,3,2,43.5,109,6,2,0,0,0,1
14.99,1,3,2,18.5,82,7,2,0,0,0,0
14.25,1,3,2,59.415,109,6,2,0,0,0,2
12.89,1,3,2,38.868,92,5,2,0,0,0,2
13.45,1,3,2,63.226000000000006,65,6,0,1,0,0,2
14.169,1,3,2,115.0,156,0,0,0,0,3,2
13.99,1,3,2,7.5,58,6,2,0,0,0,1
13.5,1,3,2,22.3,75,3,0,1,1,0,2
14.999,1,3,2,241.39,190,2,1,0,0,1,2
10.4,1,3,2,144.0,105,0,1,1,0,1,2
11.895,1,3,2,26.85,90,5,0,1,1,0,2
14.9,1,3,2,216.638,190,2,1,0,0,2,2
12.5,1,3,2,101.5,110,1,0,1,1,1,2
14.27,1,3,2,57.65,101,6,0,1,0,0,1
13.58,1,3,2,41.782,136,2,1,1,0,0,1
14.89,1,3,2,36.23,110,6,0,1,0,0,1
14.4,1,3,2,70.501,140,0,0,0,1,2,2
10.95,1,3,2,30.761999999999997,105,1,0,1,0,0,2
14.5,1,3,2,25.9,80,5,0,1,1,1,2
13.99,1,3,2,38.48,150,4,0,1,0,1,0
13.888,1,3,2,50.2,140,5,0,1,0,0,2
12.4,1,3,2,61.293,90,3,0,0,0,1,0
13.9,1,3,2,81.445,156,0,0,1,0,1,2
10.96,1,3,2,112.0,110,4,0,1,0,2,2
11.9,1,3,2,28.0,92,5,2,0,1,0,2
12.999,1,3,2,43.211999999999996,101,5,0,1,0,1,0
11.75,1,3,2,75.0,90,5,0,0,1,0,2
14.98,1,3,2,76.5,120,4,1,1,0,2,1
14.5,1,3,2,69.21600000000001,150,3,0,1,0,1,2
14.98,1,3,2,26.6,110,7,0,1,0,1,1
12.49,1,3,2,62.705,116,5,0,1,0,1,1
14.98,1,3,2,50.0,131,8,0,1,0,0,1
14.98,1,3,2,58.0,125,6,0,1,0,0,1
14.98,1,3,2,61.4,145,8,0,1,0,0,1
11.48,1,3,2,34.65,71,5,0,1,0,0,1
13.49,1,3,2,77.626,110,6,1,1,0,0,1
12.897,1,3,2,37.577,101,6,0,1,0,1,1
10.7,1,3,2,60.86600000000001,8,6,1,0,0,0,1
14.99,1,3,2,27.86,110,4,0,1,0,1,1
14.0,1,3,2,112.0,90,1,1,0,0,0,0
11.849,1,3,2,181.5,136,0,1,1,0,1,2
14.89,1,3,2,78.8,122,1,0,1,0,1,2
12.9,1,3,2,103.5,82,5,0,1,0,0,2
13.99,1,3,2,42.55,140,4,0,1,0,0,2
10.5,1,3,2,106.0,90,1,1,1,1,1,2
12.9,1,3,2,86.0,111,1,1,0,1,1,2
11.99,1,3,2,99.7,116,1,1,1,0,1,2
13.999,1,3,2,101.0,192,2,0,1,0,2,0
11.999,1,3,2,95.0,136,2,0,1,0,1,2
11.89,1,3,2,46.0,94,3,0,1,0,0,0
13.8,1,3,2,62.0,86,3,0,1,1,1,2
13.685,1,3,2,33.885,110,4,0,1,0,1,0
11.2,1,3,2,47.0,99,2,0,1,0,1,0
14.35,1,3,2,166.0,116,3,1,1,1,1,2
13.29,1,3,2,131.0,143,0,1,1,0,2,1
12.8,1,3,2,71.0,90,4,0,0,1,0,2
12.89,1,3,2,113.0,125,4,0,1,0,1,0
10.99,1,3,2,122.0,86,1,0,1,0,0,2
14.99,1,3,2,122.9,116,4,1,1,0,0,0
12.9,1,3,2,185.0,136,1,1,1,0,0,2
13.59,1,3,2,99.29,95,6,0,1,0,0,0
14.89,1,3,2,18.99,101,7,0,1,0,0,0
13.99,1,3,2,27.15,82,4,0,1,0,1,2
11.89,1,3,2,74.8,125,3,0,1,0,1,0
14.5,1,3,2,45.5,95,6,0,1,0,0,2
14.25,1,3,2,30.05,125,2,0,1,0,1,2
14.49,1,3,2,130.3,110,5,1,1,0,0,0
11.285,1,3,2,54.69,60,7,0,1,0,1,0
14.95,1,3,2,0.39,67,10,0,1,0,0,2
14.94,1,3,2,52.1,90,6,2,1,0,0,1
10.99,1,3,2,44.0,75,4,0,1,0,1,2
12.99,1,3,2,102.4,150,1,1,1,0,1,2
12.9,1,3,2,101.32600000000001,184,0,1,1,0,0,2
13.49,1,3,2,188.0,110,2,1,0,0,1,2
13.99,1,3,2,156.0,122,0,0,0,0,0,0
14.999,1,3,2,158.0,150,4,1,1,0,0,2
12.899000000000001,1,3,2,151.246,125,2,0,0,0,1,2
12.999,1,3,2,129.0,136,3,0,1,1,0,2
12.9,1,3,2,135.2,125,1,0,1,0,0,2
12.999,1,3,2,148.139,116,4,1,0,0,0,0
12.95,1,3,2,178.5,150,1,1,1,0,1,2
11.9,1,3,2,108.0,136,2,0,1,0,0,2
14.2,1,3,2,77.459,150,2,1,1,0,1,2
15.0,1,3,2,97.8,179,0,0,0,1,0,2
11.999,1,3,2,211.57,184,1,1,1,0,0,2
11.99,1,3,2,114.0,86,0,0,1,0,1,0
13.99,1,3,2,195.0,184,1,1,0,1,0,2
13.59,1,3,2,113.0,140,0,1,0,0,2,0
12.4,1,3,2,137.4,136,0,0,1,0,2,0
14.9,1,3,2,180.0,179,2,0,0,0,0,2
12.0,1,3,2,94.0,105,0,1,1,1,1,2
14.99,1,3,2,118.89399999999999,150,2,1,1,0,0,2
11.999,1,3,2,179.0,116,1,1,1,1,1,2
11.55,1,3,2,132.6,150,4,1,0,0,0,0
10.99,1,3,2,164.967,150,0,1,1,0,2,2
13.99,1,3,2,106.0,170,1,0,1,0,1,0
11.4,1,3,2,49.0,122,0,0,1,0,0,1
11.4,1,3,2,193.7,116,1,1,1,0,1,2
12.899000000000001,1,3,2,130.9,170,1,0,1,1,2,2
13.89,1,3,2,109.87,184,2,0,1,0,3,2
14.8,1,3,2,115.0,150,2,0,0,1,1,2
11.99,1,3,2,56.0,86,1,0,1,0,0,0
13.49,1,3,2,188.0,150,4,0,1,0,0,2
13.999,1,3,2,100.0,136,3,0,1,0,2,0
13.95,1,3,2,129.0,136,1,0,1,0,1,2
14.5,1,3,2,74.3,170,1,2,0,0,1,2
14.25,1,3,2,0.9990000000000001,45,9,2,0,1,0,2
12.995,1,3,2,66.9,122,1,0,1,0,1,0
13.9,1,3,2,112.58200000000001,184,0,1,1,0,1,2
14.999,1,3,2,192.5,184,0,1,0,0,0,0
12.0,1,3,2,78.904,86,2,0,1,1,1,2
12.99,1,3,2,96.72,110,2,0,0,0,1,2
14.999,1,3,2,73.449,120,0,0,0,0,1,0
10.9,1,3,2,178.035,110,2,1,1,0,0,2
14.889000000000001,1,3,2,104.402,156,0,0,1,0,1,1
11.499,1,3,2,142.342,143,0,1,1,0,2,2
13.3,1,3,2,122.5,136,0,1,0,0,1,2
14.99,1,3,2,38.0,125,1,0,1,1,0,2
