City,Brand,Body,Price[1000Eur],1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty,URL
berlin,volkswagen,limousine,24.450,0.009,95,2023,Benzin,Automatik,Händler,2,14 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-dsg-life-alu-dab-led-pdc-rfk-shz-benzin-weiss-f1e79de6-0134-47e7-8e1a-6e9c5687efec
berlin,volkswagen,limousine,20.588,31.1,131,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-131-highl-led-nav-pdc-acc-18z-benzin-rot-c65954e2-5876-49f2-bb35-f0ac6771898f
berlin,volkswagen,limousine,21.489,32.649,125,2017,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-4tsi-dsg-highline-r-line-led-aid-navi-benzin-blau-64ddcf0e-56c3-487f-9d00-42c687afede8
berlin,volkswagen,limousine,24.990,14.764,116,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-golf-vii-sportsvan-1-0-tsi-comfortline-euro-6d-benzin-grau-bfd9aac3-6f2d-49c0-bee4-b5986b25c572
berlin,volkswagen,limousine,21.990,30.604,150,2016,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-beetle-1-4-tsi-bmt-design-navi-tempomat-sitzhzg-benzin-gold-e66985aa-c7d6-4558-91fa-e4ec514ceffc
berlin,volkswagen,limousine,23.895,15.9,110,2021,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-active-1-0-tsi-navi-acc-garantie-klima-navi-benzin-schwarz-c278dd75-3501-4d6f-bb81-4e424bd7939a
berlin,volkswagen,limousine,22.790,12.523,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-active-led-navi-acc-dab-bluetooth-klima-benzin-orange-15969d60-d9fc-4127-a559-a15714aad296
berlin,volkswagen,limousine,22.790,23.116,131,2021,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-viii-style-navi-pro-appconnect-parkassist-acc-benzin-blau-b8db2c33-9b55-4757-8f0f-63de0a31cc93
berlin,volkswagen,limousine,23.489,37.499,116,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-1-0-tsi-dsg-life-r-line-ext-navi-dab-app-benzin-grau-4305da02-78c1-4a64-b294-7ae704082b28
berlin,volkswagen,limousine,21.200,23.16,131,2019,Benzin,Schaltgetriebe,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-golf-vii-sportsvan-1-5-tsi-join-bluetooth-navi-benzin-grau-e82b4d00-e546-45a5-9d4c-ab8164dbf911
berlin,volkswagen,limousine,23.899,0.5,95,2023,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-klima-led-rfk-benzin-grau-18d1e103-8666-44bb-89f7-0d8310441b5d
berlin,volkswagen,limousine,24.989,20.739,204,2021,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-ehybrid-dsg-style-led-acc-dab-navi-elektro-benzin-silber-6bdf37f4-b213-4b5b-8f2d-b802838ff61d
berlin,volkswagen,limousine,22.425,54.71,131,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5-tsi-dsg-join-navi-kamera-benzin-grau-f3574bb6-035d-457b-ac5a-34be8fad0316
berlin,volkswagen,limousine,22.999,49.0,110,2018,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-0-automatik-acc-lane-garantie-benzin-gruen-2908680e-b3b3-44f7-9cb1-3142b624e976
berlin,volkswagen,limousine,24.950,0.058,110,2023,Benzin,Automatik,Händler,1,16 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-dsg-life-dab-led-rfk-pdc-shz-virtual-benzin-grau-59190838-db64-4fcb-a42e-4b9fd529c338
berlin,volkswagen,limousine,24.899,0.016,110,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-dsg-klima-led-alu-benzin-violett-7a2aa627-aa6d-426b-8de4-214da8e269dc
berlin,volkswagen,limousine,22.990,22.517,131,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-navi-stdhz-p-dach-dig-cockp-benzin-rot-2866d619-a5ea-4835-ab85-720ff264e7b1
berlin,volkswagen,limousine,22.990,0.008,80,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-5-gang-led-dab-digital-cockpit-benzin-grau-9c69e1f4-5e0b-4582-adf3-a2fb700dc596
berlin,volkswagen,limousine,24.444,43.593,150,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-r-line-dsg-nav-led-acc-r-cam-benzin-blau-bdca238e-609f-4064-aa39-2131a7e1b494
berlin,volkswagen,limousine,23.990,31.9,136,2019,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-e-golf-automatik-navi-volleder-elektro-grau-3df89733-ea8e-414b-8ec1-6f78bc26e167
berlin,volkswagen,limousine,24.288,14.854,116,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-6-tdi-dsg-join-nav-pano-acc-shz-pdc-diesel-gelb-a100d999-8232-47be-bc55-5ace810cc36c
berlin,volkswagen,limousine,24.989,22.523,204,2021,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-ehybrid-dsg-style-navi-app-led-pdc-elektro-benzin-weiss-23091dc9-b866-4698-a0c8-6b8054fc3775
berlin,volkswagen,limousine,20.950,57.16,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-comfortline-diesel-grau-5222c89a-1b0e-4192-8762-b36bb6ea7ae6
berlin,volkswagen,limousine,24.990,59.791,150,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-ehybrid-dsg-style-navi-acc-led-benzin-schwarz-882fd9be-884c-45e0-a4dd-58a562ed1b1a
berlin,volkswagen,limousine,22.990,17.7,116,2020,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-golf-vii-sportsvan-1-0-tsi-iq-drive-opf-eu-6d-t-benzin-silber-8eca1d2f-8a46-4d4d-95b7-972eb359bd55
berlin,volkswagen,limousine,24.490,23.615,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-life-led-navi-app-shz-dab-pdc-bluetooth-benzin-blau-a4d54270-81a3-48ac-bb78-b9161163afb9
berlin,volkswagen,limousine,24.990,6.324,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-active-navi-acc-led-benzin-silber-32240757-66b3-41ac-81dd-8ba22e0b0b33
berlin,volkswagen,limousine,24.679,29.2,131,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5tsi-life-parklnk-navi-acc-keyless-digic-benzin-grau-0329cc59-c442-4c39-8a96-85da5a6d3651
berlin,volkswagen,limousine,23.980,9.715,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-1-0-tsi-active-110-klimaanlage-benzin-grau-262f399e-cd14-44c8-8930-56a7518b7e5a
berlin,volkswagen,limousine,,47.325,150,2019,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-2-0-tdi-comfortline-dsg-navi-sh-diesel-silber-6427632f-7c0e-4c62-b263-1bc19dd5e646
berlin,volkswagen,limousine,21.890,40.418,150,2019,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-golf-vii-highline-1-5-tsi-dsg-navi-led-stah-gar-benzin-schwarz-ac4745ae-ebe5-4128-833e-9f9f4d008e6a
berlin,volkswagen,limousine,22.990,45.365,131,2020,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-life-led-navi-vc-acc-shz-pdc-benzin-weiss-dc0a83ba-db6c-465d-a2c5-97f2e4cbf04e
berlin,volkswagen,limousine,22.000,56.5,150,2019,Diesel,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-2-0-tdi-scr-4motion-dsg-comfortline-diesel-grau-1a8334fb-c1fc-4d63-baf0-c42646e14e89
berlin,volkswagen,limousine,21.990,45.535,150,2018,Elektro/Benzin,-,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-gte-start-stopp-sthz-dsg-led-shz-elektro-benzin-weiss-1b303444-cac5-495c-a143-6faa61f9a101
berlin,volkswagen,limousine,24.900,33.0,116,2021,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-0-tsi-united-rear-view-acc-benzin-blau-eb34feab-7ab2-42f2-9276-ccf053bcfabe
berlin,volkswagen,limousine,24.450,0.011,95,2023,Benzin,Automatik,Händler,2,14 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-dsg-life-alu-dab-led-pdc-rfk-shz-benzin-schwarz-df53a9fb-0cdc-4f76-9647-52c32d60a6de
berlin,volkswagen,limousine,24.250,38.0,131,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5-tsi-highl-standhei-led-navi-benzin-blau-c747baea-a4a3-4261-b535-979f02c36b99
berlin,volkswagen,limousine,24.450,0.009,95,2023,Benzin,Automatik,Händler,2,14 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-dsg-life-alu-dab-led-pdc-rfk-shz-benzin-weiss-4e344653-7b06-4c3e-ac8a-1b85e767e302
berlin,volkswagen,limousine,24.666,13.869,110,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-life-dab-shz-usb-eph-mal-rka-klima-benzin-rot-ff8aa7b5-8da1-4028-86cf-9e0de015aa8a
berlin,volkswagen,limousine,22.950,0.01,95,2023,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-style-acc-alu-dab-led-shz-benzin-violett-e1f97e87-eca1-4e83-a1af-8c0c21c74c19
berlin,volkswagen,limousine,21.777,0.015,95,2022,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-life-1-0-tsi-navigationsfunktion-via-app-benzin-grau-14f86f5c-e294-46cd-ac52-cc04aef41f6f
berlin,volkswagen,limousine,23.899,0.012,95,2023,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-life-klima-led-rfk-benzin-grau-9e7d08b5-ba1d-4a8c-a6b6-5bba8a348ac3
berlin,volkswagen,limousine,24.990,8.529,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-active-navi-acc-iq-light-benzin-blau-935b52df-01bb-4e60-a654-47f6c93ff2ba
berlin,volkswagen,limousine,23.990,12.579,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-life-navi-acc-standhz-benzin-blau-f2290e30-a3f1-435a-88e5-55ed0b8a584c
berlin,volkswagen,limousine,20.555,20.372,131,2019,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-highline-bmt-mfa-nsw-eph-lws-klima-benzin-rot-34bdcc45-7831-4183-b23f-ef44e58c237f
berlin,volkswagen,limousine,23.390,1.5,95,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-style-navi-iq-led-bluetooth-klima-el-fenster-benzin-schwarz-a4368f48-5271-485c-acba-47174b0f796b
berlin,volkswagen,limousine,22.800,40.804,150,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-comfortline-bmt-start-stopp-vii-lim-bq1-be2-diesel-weiss-4a576adc-d3a2-4a11-94c2-c4b40a56dc60
berlin,volkswagen,limousine,23.789,46.235,136,2019,Elektro,-,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-e-golf-acc-navi-led-kamera-elektro-weiss-22aa2d85-8d08-48a4-b66c-784135a70dac
berlin,volkswagen,limousine,24.390,1.5,95,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-style-roofpack-navi-rearview-iq-led-klima-benzin-weiss-597c179f-5da7-454f-a6cc-a1da3b5c260a
berlin,volkswagen,limousine,24.900,28.767,116,2020,Diesel,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-2-0-tdi-life-shz-klima-led-digital-cockp-diesel-weiss-50bb6eb5-1c32-412a-9ea9-e79225237b0f
berlin,volkswagen,limousine,22.950,0.01,95,2023,Benzin,Schaltgetriebe,Händler,1,13 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-style-acc-alu-dab-led-shz-virtual-benzin-violett-4b2101bd-1a35-4cab-8757-42e6e5e4f11d
berlin,volkswagen,limousine,23.900,55.25,136,2018,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-waermepumpe-ccs-acc-leder-virtual-elektro-schwarz-7d3eeff2-c362-48d4-bace-9d68035313c5
berlin,volkswagen,limousine,22.950,0.01,95,2023,Benzin,Schaltgetriebe,Händler,1,14 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-vi-1-0-tsi-style-acc-alu-dab-led-shz-virtual-benzin-violett-2b05b84e-e3ed-44d7-bf11-171eba21fa76
berlin,volkswagen,limousine,23.950,32.446,150,2018,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5-tsi-join-dsg-navi-sitzh-ganzj-benzin-blau-5cd77530-36e8-48ac-9c3f-19f153a01e98
berlin,volkswagen,limousine,23.200,27.165,83,2020,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-e-up-83ps-shz-ccs-klima-bt-dab-esp-zv-klima-elektro-schwarz-217a3d12-9d3e-4ab8-ab5c-29537bde14cf
berlin,volkswagen,limousine,20.975,64.503,150,2019,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-opf-join-navi-benzin-grau-469917c3-66ba-4d33-b208-526d0ba82dc5
berlin,volkswagen,limousine,24.900,56.4,136,2020,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-waermepumpe-ccs-acc-leder-virtual-elektro-weiss-f9c17cf1-b6d2-40dc-a536-b449c0fd967b
berlin,volkswagen,limousine,22.795,13.9,95,2021,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-united-dsg-navi-euro-6d-united-benzin-schwarz-18349383-0224-4ff6-9a85-55e9e0ef4142
berlin,volkswagen,limousine,22.290,20.853,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-life-navi-acc-led-benzin-grau-9b87129f-0673-4640-87a8-aa8f07a8fc7b
berlin,volkswagen,limousine,23.890,13.5,95,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-highline-1-0-l-tsi-opf-70-kw-95-ps-7-gang-benzin-weiss-aa594af1-3630-485d-b79c-42a03477137a
berlin,volkswagen,limousine,21.777,1.854,95,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-life-1-0-tsi-navigationsfunktion-shz-benzin-weiss-4a630e94-5ac2-42e6-8708-11331e6ef8bb
berlin,volkswagen,limousine,20.888,40.226,110,2018,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-0-tsi-r-line-dsg-pano-dynaudio-benzin-blau-9d26f357-0735-4421-a616-6602d7cdac7d
berlin,volkswagen,limousine,24.290,1.5,95,2022,Benzin,Schaltgetriebe,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-style-roof-pack-navi-rearview-acc-bluetooth-benzin-blau-7f15dbe4-cd74-4c4d-8905-3f776727f4bb
berlin,volkswagen,limousine,24.930,41.659,95,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-6-tdi-dsg-highline-r-line-ex-navi-led-diesel-blau-803a0e7c-914d-4b16-8d8b-4b40172cd6c5
berlin,volkswagen,limousine,22.223,50.249,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-comfortline-led-zins-3-99-benzin-weiss-c4621325-87c2-4bd5-9e8c-0b243cfe7cc9
berlin,volkswagen,limousine,22.990,10.028,136,2019,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-comfort-pdc-shz-navi-led-elektro-weiss-e46cff49-5fcc-4d4e-a5de-3aa953d61ae6
berlin,volkswagen,limousine,22.489,45.32,150,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-1-5-tsi-join-acc-led-standhzg-benzin-rot-c6cd6d34-82ca-438d-a330-4266cb420cc7
berlin,volkswagen,limousine,22.899,37.867,150,2018,Elektro/Benzin,-,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gte-vii-gte-1-4-tsi-dsg-hybrid-led-navi-standhz-elektro-benzin-weiss-82925a53-a4fe-48f9-a649-9b7961f98282
berlin,volkswagen,limousine,22.489,47.638,150,2018,Elektro/Benzin,-,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gte-vii-gte-1-4-tsi-dsg-hybrid-led-navi-standhz-elektro-benzin-weiss-ef38ad54-cce8-4c0d-8536-f9cbb8a30539
berlin,volkswagen,limousine,23.589,32.875,110,2021,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-united-led-navi-digicockp-keyless-benzin-blau-c8780e98-25f0-4db8-b669-a075168c6093
berlin,volkswagen,limousine,22.189,28.157,116,2019,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-1-0-tsi-dsg-iq-drive-led-navi-s-benzin-blau-ffc381f7-74b0-493d-91d1-56068610a4e8
berlin,volkswagen,limousine,21.550,26.25,200,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-2-0-tsi-gti-dsg-navi-p-dach-led-benzin-rot-078162ee-2896-4a50-88cc-f1d1e18c8d99
berlin,volkswagen,limousine,22.890,10.45,95,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-vi-life-benzin-weiss-537799c2-0b91-4c19-b667-af0220b84dc5
berlin,volkswagen,limousine,24.875,1.17,90,2022,Erdgas,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tgi-bluemotion-style-iq-light-pdc-shz-erdgas-cng-rot-bd29e464-c1bc-47f4-987e-04308803f91b
berlin,volkswagen,limousine,22.989,1.073,83,2022,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-up-e-up-style-plus-dab-sitzhz-usb-climatronic-elektro-rot-ed2c8385-13bd-478d-aa0f-de3a3336a0bb
berlin,volkswagen,limousine,20.890,23.95,116,2019,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-iq-drive-tsi-dsg-acc-climatronic-klima-benzin-silber-f04e54fa-439f-44c8-b947-bc23196d4886
berlin,volkswagen,limousine,24.900,1.5,95,2023,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-style-1-0-l-tsi-opf-70-kw-95-ps-5-gang-benzin-grau-f73aea46-4a7e-4854-9259-9865d4b11d00
berlin,volkswagen,limousine,24.950,56.429,102,2021,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-caddy-cargo-2-0-tdi-ecoprofi-euro-6d-bluetooth-diesel-weiss-2ae646ba-39a4-4a04-adf7-667dfae0a359
berlin,volkswagen,limousine,20.990,102.775,150,2018,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-style-led-dsg-ahk-pdc-acc-bluetooth-navi-benzin-blau-5fff578c-16b3-4b57-8354-0c500fd97ae7
berlin,volkswagen,limousine,20.740,64.31,150,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5tsi-dsg-highline-r-line-navi-led-pdc-benzin-grau-647e7cc5-4a2d-4297-b03b-d9f723fb1bb2
berlin,volkswagen,limousine,24.470,70.723,150,2018,Benzin,Automatik,Händler,1,60 Monate,https://www.autoscout24.de/angebote/volkswagen-touran-1-5-tsi-highline-led-ahk-navi-dcc-massage-benzin-grau-3b42da9c-d0d7-4285-a727-8f93337e50c7
berlin,volkswagen,limousine,24.890,8.0,110,2022,Benzin,Automatik,Händler,1,60 Monate,https://www.autoscout24.de/angebote/volkswagen-t-cross-1-0-tsi-dsg-style-navi-led-scheinwerfer-sitzheiz-benzin-blau-18127cf1-fb83-4e72-a5c3-a8e9425e87ee
berlin,volkswagen,limousine,21.888,49.5,150,2018,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-join-dsg-stdhz-nav-r-cam-aid-benzin-grau-18e276a8-09f1-4ff8-a8a8-832f86cc7eda
berlin,volkswagen,limousine,20.950,59.7,116,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-0-tsi-dsg-join-navi-stdhz-pdc-shz-benzin-schwarz-de29ac50-0baa-4251-b415-98d8eda4f79e
berlin,volkswagen,limousine,21.740,56.632,131,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5tsi-ahk-kamera-led-benzin-rot-461391fa-bb60-40d9-93bf-617c37f204a7
berlin,volkswagen,limousine,22.840,51.63,131,2019,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5tsi-dsg-highline-navi-led-pdc-benzin-weiss-8b51fd13-e780-4956-be24-fc69d715bef0
berlin,volkswagen,limousine,24.990,19.994,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-active-euro-6d-benzin-grau-cd11efbd-0da2-4433-9be1-c6a9d8c200e6
berlin,volkswagen,limousine,20.990,60.575,116,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-6-tdi-iq-drive-navi-acc-kamera-diesel-blau-d6e63e2f-2065-4b5b-ae0f-5d125089b0dd
berlin,volkswagen,limousine,21.250,47.292,200,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-2-0-tsi-gti-dsg-p-dach-pdc-shz-telefon-benzin-grau-e4559520-f4d1-4349-8ce4-fd6884e09a6e
berlin,volkswagen,limousine,20.789,89.585,150,2015,Diesel,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-cc-2-0tdi-bi-xenon-navi-tempomat-sitzhz-eph-diesel-grau-f8834e83-058e-4e37-b85e-140b6ad682ba
berlin,volkswagen,limousine,22.950,44.531,150,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-passat-1-5-tsi-dsg-nav-pdc-shz-app-connect-benzin-grau-6328dada-690f-4263-8671-2e89888855ab
berlin,volkswagen,limousine,22.990,88.959,150,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-ehybrid-dsg-style-navi-acc-led-benzin-schwarz-eeae0338-6c05-4aa5-ae3e-99fbac5238fa
berlin,volkswagen,limousine,20.900,56.0,200,2019,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-polo-gti-2-0-tsi-opf-dsg-mit-1-jahr-garantie-benzin-weiss-333a51a0-9e77-495b-80c5-c85443c97bd3
berlin,volkswagen,limousine,24.900,137.0,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-arteon-3x-r-line-hud-pano-cam-assitant-virtual-diesel-weiss-22c9de0d-709c-4165-b82a-e2a33972b4cc
berlin,volkswagen,limousine,28.220,57.436,204,2018,Elektro/Benzin,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-4tsi-plug-in-hybrid-gte-elektro-benzin-weiss-b643645e-e105-48ce-8a46-5b46a34478ab
berlin,volkswagen,limousine,28.950,11.7,150,2020,Benzin,Automatik,Händler,1,60 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-etsi-dsg-united-acc-maxtir-led-kamera-na-benzin-weiss-5487232d-b05e-49e9-8132-afb71bdd4a91
