City,Brand,Body,Price,1000Km,Power,Year,Gas,Transmission,Seller,Owners,Warranty,URL
münchen,bmw,kombi,27.950,94.0,150,2021,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-aut-advantage-navi-leder-led-l-c-pr-diesel-grau-6478625c-2e7d-4c43-a293-864ced6faf06
münchen,bmw,kombi,27.690,114.82,231,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-525-d-touring-sport-line-led-hifi-hud-komforzugan-diesel-schwarz-37f8d816-823a-4497-99a7-78e22923eacf
münchen,bmw,kombi,26.900,88.0,258,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-530-530d-touring-aut-luxury-line-diesel-grau-8a2a59a0-46cc-48ec-acd0-8f858151b57c
münchen,bmw,kombi,28.690,34.6,136,2021,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-218-a-m-sport-businesspaket-alarma-benzin-grau-90a44c41-85bb-4924-9f6d-91d0f69bf95c
münchen,bmw,kombi,29.450,52.0,150,2021,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-d-touring-sport-line-autom-diesel-grau-d7b11282-3ea8-423c-a2c1-5faa38b61393
münchen,bmw,kombi,25.690,121.0,258,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-330-iat-g21-neues-mod-livecock-parkass-advantage-benzin-grau-638cb001-e5bd-4723-8ee5-02e85bb927f1
münchen,bmw,kombi,27.900,160.297,190,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-tour-xdrive-aut-m-sport-naviplus-led-hud-diesel-schwarz-2e2db281-8bff-4805-9dcc-bf52e06ad337
münchen,bmw,kombi,26.330,65.199,150,2021,Diesel,Schaltgetriebe,Händler,1,60 Monate,https://www.autoscout24.de/angebote/bmw-318-d-17-zoll-live-cockpit-prof-standheizung-lordose-diesel-grau-046824f1-9323-494c-a6d2-16a23b6c739d
münchen,bmw,kombi,26.490,101.218,190,2018,Diesel,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-320-320d-m-sport-shadow-aut-led-hud-ahk-diesel-weiss-80470aad-fffc-4387-81d6-b62926f92747
münchen,bmw,kombi,27.880,122.119,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-g31-luxury-line-a-led-ahk-hud-leder-kamera-diesel-schwarz-7fb6f94f-a193-474a-9f42-950140e812f5
münchen,bmw,kombi,28.950,31.1,136,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-218-i-dkg-gran-tourer-m-sport-navi-sportsitze-shg-led-benzin-grau-8d400d14-c041-4a6b-8335-05b30d12d950
münchen,bmw,kombi,28.890,100.0,184,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-i-m-sport-automatik-ahk-leder-led-head-up-benzin-grau-3ac2c305-ba08-4b32-9202-de32a0eca28b
münchen,bmw,kombi,25.300,55.5,184,2018,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320i-touring-aut-advantage-top-zustand-benzin-1e1c608f-629e-4aa4-9010-d2dbcde8527c
münchen,bmw,kombi,29.800,134.9,190,2019,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-320-d-a-touring-sport-line-diesel-grau-3a2e5af8-0a7a-4991-af9c-bf7a2b56e855
münchen,bmw,kombi,28.700,79.98,190,2018,Diesel,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-320-xda-m-sportpaket-leder-hud-dab-kamera-service-neu-diesel-weiss-0969814d-a0a0-4c8f-8803-329890b7f079
münchen,bmw,kombi,28.900,38.269,150,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-318-daut-sportline-navi-led-wie-neu-mod-20-1-hd-diesel-grau-f68f748e-a831-411c-b834-b2eb6387e1fa
münchen,bmw,kombi,25.885,31.25,150,2020,Diesel,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-318-d-touring-advantage-pdc-led-cockpitplus-spgl-bc-diesel-schwarz-4b5f7aaa-2714-4cf1-8395-e394bd1cd5bf
münchen,bmw,kombi,29.490,146.777,265,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-330-d-xdrive-tour-sport-line-automatik-panorama-diesel-grau-c8232162-323d-4fc3-8c38-7b403acfe0eb
münchen,bmw,kombi,28.990,73.0,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-da-touring-sport-line-teilleder-laser-light-diesel-grau-d44fd0b6-eeb4-4a13-8508-2c47a83b788c
münchen,bmw,kombi,26.499,98.629,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-xdrive-1-hand-19-head-up-navi-diesel-blau-be59bf6f-5bb2-4e79-a076-e16420e97f43
münchen,bmw,kombi,27.700,68.225,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-g21-advantage-led-pdc-sportlenkrad-ahk-navi-diesel-schwarz-18ec92ee-819f-4c5e-97fe-33f749cb20cf
münchen,bmw,kombi,26.999,141.0,258,2015,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-330-d-m-sport-paket-touring-aut-pano-led-ahk-diesel-blau-ffc03b73-7969-45a4-9bfd-1d35a88fe5b0
münchen,bmw,kombi,26.980,72.995,190,2018,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-220-baureihe-2-gran-tourer-220-d-xdrive-m-sport-diesel-grau-236d1544-6867-4647-b988-53e0c06843f0
münchen,bmw,kombi,25.990,175.17,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-sport-line-ahk-lc-prof-diesel-schwarz-886463cc-5f8d-4f52-9ac0-e6ae3eec1013
münchen,bmw,kombi,25.950,132.377,184,2018,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-i-touring-automatik-luxury-line-head-up-benzin-grau-153f260b-6e67-48c4-b9d5-e24867335aa1
münchen,bmw,kombi,26.690,117.0,190,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-t-luxury-line-1-hand-led-panorama-stop-go-diesel-schwarz-4d8de685-5ed4-488d-a971-e32732df3673
münchen,bmw,kombi,25.349,105.439,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-a-xdrive-tou-advantage-lcp-ahk-da-shz-pdc-diesel-gold-e68ebcab-924a-444b-8cd1-d881b4e79058
münchen,bmw,kombi,26.950,105.777,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-automatik-navi-prof-sport-line-diesel-blau-fbc744d5-2af0-4cd2-9e80-1ef736c14140
münchen,bmw,kombi,29.500,134.537,265,2018,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/bmw-530-530d-xdrive-touring-aut-luxury-line-diesel-weiss-9a68d496-2259-46ec-a995-45e6811a3168
münchen,bmw,kombi,28.890,86.715,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-led-lcplus-hud-hifi-rfk-shz-dab-diesel-blau-707380d9-8c82-4815-b314-8c8fd4448ffe
münchen,bmw,kombi,27.550,83.2,190,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-leder-head-up-navi-diesel-d08eb45f-58be-463a-9604-77131273935d
münchen,bmw,kombi,28.850,61.75,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-a-lc-hifi-pdc-shz-17-lmr-diesel-schwarz-f5ead5a1-5c49-4c89-860e-68e77c9803d1
münchen,bmw,kombi,26.999,96.0,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-advantage-business-paket-diesel-b0694af5-3621-4923-9ff4-4d2b7bb22392
münchen,bmw,kombi,29.999,102.0,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-leder-kamera-diesel-d7690599-b797-4deb-95a9-3a949a770308
münchen,bmw,kombi,26.800,120.213,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-g21-xdrive-sport-line-led-livecockpitplus-diesel-schwarz-65b6a6de-f9d3-4253-b460-f32676a5227f
münchen,bmw,kombi,29.140,33.0,190,2019,Diesel,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-advantage-led-tempomat-ahk-shz-pdc-diesel-grau-5cf16568-51c1-4c41-8005-4fae7de9b80c
münchen,bmw,kombi,27.850,91.9,190,2019,Diesel,Automatik,Händler,2,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-g21-sport-line-aut-lc-plus-acc-led-diesel-grau-e975b9c6-6c8c-46ea-9f99-511e84d54830
münchen,bmw,kombi,29.900,32.5,184,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-i-touring-aut-led-pano-navi-hifi-klima-17-benzin-blau-5734bd16-4429-4288-8d82-94a30248cdfd
münchen,bmw,kombi,29.990,77.0,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-xdrive-aut-ahk-business-diesel-dc76cda5-0877-4f27-9d19-64aaedadd17d
münchen,bmw,kombi,26.950,110.0,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-advantage-aut-navi-leder-led-pano-diesel-schwarz-670f0938-9a27-4a0f-8cdd-16ca839d4f36
münchen,bmw,kombi,26.490,43.0,184,2017,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-320-320i-touring-xdrive-aut-luxury-line-benzin-grau-8126ff88-af4c-4820-8976-4db02da1b5ba
münchen,bmw,kombi,28.870,159.695,265,2017,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-530-xdrive-sport-line-navi-bremsass-pdc-klima-diesel-schwarz-6db4c803-817e-4f84-b8c4-3b01e8cebe07
münchen,bmw,kombi,29.750,147.0,265,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-530-530d-touring-aut-sport-line-diesel-schwarz-8f42699c-f209-488b-9b08-5c711e7b580c
münchen,bmw,kombi,27.550,103.039,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-xdrive-sport-line-led-kamera-navi-leder-diesel-grau-8dc7f4d4-da90-4784-b45d-005091f837b3
münchen,bmw,kombi,29.424,58.084,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-touring-aut-bei-bmw-hofmann-diesel-schwarz-d20167dc-ddee-464e-9b20-04cdb5e20b79
münchen,bmw,kombi,29.975,89.0,190,2020,Elektro/Diesel,-,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-sport-line-touring-navi-led-ahk-shz-elektro-diesel-weiss-030ff04d-e4f9-4b5a-9b34-2ee4078a8cc9
münchen,bmw,kombi,27.500,78.906,190,2019,Diesel,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-tour-led-bt-usb-pdc-navi-pano-pano-dach-diesel-schwarz-234113c5-9a2b-47e1-b4a5-9f403614510c
münchen,bmw,kombi,29.900,125.0,252,2018,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-530-530i-xdrive-touring-aut-m-sportpaket-kamera-hud-benzin-blau-10549536-d980-4a3a-971a-94f51eb77500
münchen,bmw,kombi,29.890,70.0,190,2020,Diesel,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-acc-navi-sportsitze-sitzhzg-pdc-diesel-weiss-cc939232-0a7f-46dd-959a-c60629f48183
münchen,bmw,kombi,30.000,61.0,184,2018,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520i-touring-aut-benzin-blau-01b11bce-16ae-4dcb-bcb8-7fbd6675ee76
münchen,bmw,kombi,29.500,78.3,190,2019,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-520-520d-touring-aut-diesel-schwarz-21077080-e7bd-42ba-9e45-d69f816d5e17
münchen,bmw,kombi,26.990,104.6,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-320d-touring-aut-business-paket-connected-package-diesel-61c915e5-fcfc-417a-b441-3e704566b6d2
münchen,bmw,kombi,29.990,113.7,190,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-aut-tour-sport-line-hud-laser-acc-diesel-schwarz-8f5b88d7-0554-417b-8388-860d11f07f59
münchen,bmw,kombi,29.400,113.0,258,2017,Diesel,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/bmw-330-330d-touring-aut-m-sport-diesel-schwarz-6088b18c-79aa-464d-ba50-a5de5601191b
münchen,bmw,kombi,25.990,119.36,190,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-tour-aut-sport-line-1-hand-navi-led-ahk-diesel-blau-719ace0d-d0e5-4be0-82d5-7ae3ac9191db
münchen,bmw,kombi,29.980,32.88,184,2018,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-i-m-sport-shadow-led-sw-navi-vollleder-2xpdc-benzin-schwarz-cf8a37bb-9df2-441e-8ec8-06221c4326cc
münchen,bmw,kombi,29.900,96.0,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-tour-xdrive-aut-sport-line-led-naviprof-hud-diesel-grau-4805f3e1-3116-4212-a80e-7ca4ababc619
münchen,bmw,kombi,25.400,125.0,313,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-335-d-xdrive-touring-sport-line-aut-navi-ahk-diesel-schwarz-70dde0bb-f1b0-42c2-a2d5-c1812c1bd8b7
münchen,bmw,kombi,27.890,110.123,190,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-touring-aut-neu-bei-bmw-hofmann-diesel-schwarz-e62d4435-ecb8-4f0a-ad60-981179e80d24
münchen,bmw,kombi,27.995,75.966,190,2018,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-tour-sport-line-navi-prof-head-up-diesel-schwarz-91ce3f14-d741-4b5a-882d-96466b2b25de
münchen,bmw,kombi,29.890,42.66,184,2020,Benzin,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-i-touring-tempomat-ahk-shz-pdc-benzin-schwarz-bd19ff88-3a2f-4ccf-a66f-e6a4a800c027
münchen,bmw,kombi,27.500,126.361,190,2020,Diesel,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-tour-ahk-livcockp-prof-led-bt-usb-diesel-schwarz-c0b2c034-be76-42b8-8b2f-bb40fe1c5189
münchen,bmw,kombi,25.770,37.478,192,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-220-sport-line-a-led-navi-applecp-benzin-grau-643d17cf-929a-42af-bd76-4a022cfdcca2
münchen,bmw,kombi,27.590,41.49,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-sport-led-drass-dab-hifi-naviprof-diesel-schwarz-75422d82-e26f-4ae2-8a6e-c25e093d4f28
münchen,bmw,kombi,29.890,105.18,231,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-525-d-touring-m-sportpaket-pano-h-k-dab-diesel-grau-fcefb8e9-7698-4e76-a8f9-ba48a3c38220
münchen,bmw,kombi,25.750,134.6,190,2020,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-laserlicht-navi-klimaaut-diesel-grau-26cf6583-b175-494c-87bb-a7d7e603b45f
münchen,bmw,kombi,26.800,99.019,190,2019,Diesel,Automatik,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-adv-cockprof-led-bt-usb-diesel-weiss-260f27e4-5daa-4a88-8cfd-ace258bd0e3e
münchen,bmw,kombi,29.900,13.2,150,2020,Diesel,Automatik,Händler,1,20 Monate,https://www.autoscout24.de/angebote/bmw-218-d-xdrive-aut-gran-tourer-driving-plus-navi-led-diesel-silber-6c4e11de-2029-448f-862d-0976e41de4d5
münchen,bmw,kombi,25.885,97.013,150,2020,Diesel,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-318-d-touring-advantage-dab-tempomat-ahk-shz-diesel-rot-147ea941-6113-4548-8b65-6a234cf27f02
münchen,bmw,kombi,29.950,118.0,190,2019,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-aut-m-sportpaket-navi-ad-led-alcan-diesel-grau-faa75695-6d0b-4574-9e7d-dfd9540d0616
münchen,bmw,kombi,26.990,43.523,184,2019,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-i-advantage-navi-parkpilot-sitzhzg-benzin-grau-364829dd-d0f2-438f-8d9b-c8b80df49c65
münchen,bmw,kombi,27.880,87.046,190,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-da-xdrive-sport-line-acc-led-parkp-sitzhzg-diesel-schwarz-60180b3c-b81b-453f-8914-2065db8113d9
münchen,bmw,kombi,28.900,59.9,252,2017,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-530-530i-touring-aut-navi-led-komfortsitze-uvm-benzin-blau-c33db77b-2d99-4c50-927b-5bbc17646f3b
münchen,bmw,kombi,28.990,64.358,190,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-d-tour-aut-luxury-line-navi-leder-led-hud-diesel-schwarz-60655ef0-9b22-47a5-a072-77f1e952d8e4
münchen,bmw,kombi,28.299,79.227,190,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-da-touring-led-lcpro-ahk-acc-360-sportsitz-diesel-schwarz-11bcaf30-697a-445d-ba84-0bdbc5acf8bf
münchen,bmw,kombi,27.960,118.0,258,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-330-iat-sport-line-g21-neues-mod-sport-line-benzin-schwarz-7cde3e6b-61b1-4384-9c52-e5116689c08a
münchen,bmw,kombi,28.900,98.742,150,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-baureihe-3-touring-318-d-diesel-schwarz-ce383262-d8dd-4da7-9546-5a8e669ddc91
münchen,bmw,kombi,26.950,124.0,258,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-330-i-touring-aut-g21-advantage-liv-c-pro-led-hud-benzin-schwarz-2102862f-97b5-4d8c-82d2-e76bc21dedd7
münchen,bmw,kombi,26.800,145.85,190,2020,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-touring-sport-line-led-tempomat-sitzheizu-diesel-blau-d6929b1f-1f6b-46a0-bd60-6c4a8b303881
münchen,bmw,kombi,28.230,133.3,190,2020,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-laser-hud-lc-prof-pa-rfk-h-k-ahk-diesel-blau-5180969e-81ad-4f93-9cf8-12e2d0c17ee4
münchen,bmw,kombi,27.980,68.35,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-a-led-navi-sthzg-headup-parkassist-diesel-weiss-87dfc33b-8119-42c5-93b5-9ad44ed0c2d8
münchen,bmw,kombi,28.490,80.7,190,2019,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-d-touring-inno-paket-business-paket-uvm-diesel-blau-93ac7f05-6f12-419f-9558-cffbaa905c1d
münchen,bmw,kombi,29.950,25.1,136,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-218-i-dkg-gran-tourer-m-sport-18zoll-panorama-ahk-benzin-weiss-5821fadc-b0aa-460e-be3f-89d064bb0248
münchen,bmw,kombi,27.850,80.9,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-navi-ahk-shz-led-hifi-17-diesel-schwarz-a382c2e8-9b5a-4c13-92e9-bd0d9ab0d9f0
münchen,bmw,kombi,27.750,72.75,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-lc-hifi-pdc-shz-led-17-lmr-diesel-schwarz-b6f43b91-9896-4daa-a872-c4f0a8c32c29
münchen,bmw,kombi,27.890,67.65,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-ahk-shz-lc-plus-hifi-dab-led-diesel-weiss-fc95494e-5f7f-4968-94d5-f5d35f7fb1e8
münchen,bmw,kombi,27.500,30.831,136,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-i-touring-m-sport-pano-dach-rfk-navi-benzin-weiss-bf7e935e-543a-46bb-b0cc-017759f6421f
münchen,bmw,kombi,27.790,49.99,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-d-touring-standheizung-lc-plus-shz-led-diesel-weiss-79106140-a2d9-4c2b-81a0-06f9ef20e09b
münchen,bmw,kombi,26.500,141.0,190,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-520-baureihe-5-touring-520-d-xdrive-diesel-schwarz-57852516-c2fd-42f1-aab1-c9f961a466ba
münchen,bmw,kombi,27.500,85.9,190,2018,Diesel,Automatik,Händler,3,12 Monate,https://www.autoscout24.de/angebote/bmw-320-dxa-sport-leder-navi-led-shz-pdc-hifi-ahk-diesel-grau-c664cf43-49e3-4f3f-9d48-4ec6f00ad15b
münchen,bmw,kombi,28.980,95.118,190,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-320-d-touring-aut-ahk-live-cockpit-prof-headup-17-diesel-grau-8b9c93c6-950d-4bb9-8e06-0d2c2dcfe3db
münchen,bmw,kombi,28.390,97.565,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-xdrive-livecockpit-ahk-head-up-diesel-schwarz-7132a345-2ba4-427e-845c-6617c62821df
münchen,bmw,kombi,26.990,71.121,150,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-3-er-touring-318d-m-sport-shadow-diesel-schwarz-1e81cb46-c1c5-48ec-95fc-eba28e7f3e97
münchen,bmw,kombi,27.900,125.6,190,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/bmw-520-520da-xdrive-business-led-nav-aktiv-tempo-1a-diesel-schwarz-8370cbe0-04c1-4cc6-882a-d1b313556679
münchen,bmw,kombi,29.450,94.303,190,2020,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-touring-led-acc-digital-tacho-navi-ahk-1-hd-diesel-schwarz-50c5541a-7f36-4c2a-bfaa-49b63533c54f
münchen,bmw,kombi,29.800,137.769,184,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-i-touring-sport-line-dab-wlan-acc-stop-go-benzin-a2c34c71-b830-4a50-9ceb-0c5df325778b
münchen,bmw,kombi,27.980,47.61,184,2019,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/bmw-320-i-xdrive-touring-aut-navi-prof-panoramadach-pdc-benzin-weiss-aad88a37-67f2-4340-827c-3ad1f0e60b5c
münchen,bmw,kombi,25.380,66.723,150,2020,Diesel,Schaltgetriebe,Händler,1,24 Monate,https://www.autoscout24.de/angebote/bmw-318-d-touring-lc-plus-wlan-pdc-wireless-charging-diesel-schwarz-5cd5d653-b9a3-4b77-83d0-456b8c0c173a
münchen,bmw,kombi,29.680,53.4,190,2019,Diesel,Automatik,Händler,2,24 Monate,https://www.autoscout24.de/angebote/bmw-320-d-xdrive-tour-aut-m-sport-navi-pro-led-ahk-diesel-grau-72979aa3-627e-4e2c-aa6c-d2acab39b304
münchen,bmw,kombi,27.580,77.49,190,2019,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-320-d-tour-sport-b-paket-panorama-licoplus-shz-17-diesel-schwarz-09054162-bc59-4af3-9eed-825edfcebd85
münchen,bmw,kombi,27.990,98.2,190,2020,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-320-d-touring-sport-line-navi-head-up-diesel-weiss-a703b5d6-804a-418b-8f8f-3e927884d97f
münchen,bmw,kombi,34.990,38.49,156,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/bmw-318-i-tour-m-sport-acc-livecoprof-drive-park-ass-benzin-weiss-61228b96-ced5-4992-9f90-7ff8209cc2a4
münchen,bmw,kombi,36.440,78.819,286,2021,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-330-d-xdrive-led-nav-acc-sportsitze-shzg-pano-ahk-diesel-grau-81f0fbfa-b107-44c9-a73c-784ddcf55e4d
münchen,bmw,kombi,34.997,30.0,184,2019,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-520-i-sport-line-aut-led-driv-park-ass-hud-hifi-benzin-blau-8f74c2fd-1821-4b1f-87a2-f585fd3cdab2
münchen,bmw,kombi,35.440,48.526,326,2019,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-340-ia-m-sport-shadow-ahk-aero-paket-navi-parkp-benzin-weiss-d39d76c0-5a4a-4523-b2c2-0cccb4171dff
münchen,bmw,kombi,34.999,33.79,156,2022,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/bmw-318-i-tour-m-sport-acc-livecoprof-drive-park-ass-benzin-weiss-097b3817-5123-41c1-be18-b09f69ec497b
